ID;FK_TARIFARIO;COD_ARTICULO;PARAGRAFO;FK_CODIGO_CUPS;DESCRIPCION;TIPO_PARAGRAFO
29126;3;32;paragrafo 81;C40816;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29127;3;32;paragrafo 81;C40817;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29128;3;32;paragrafo 81;C40818;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29129;3;32;paragrafo 81;C40819;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29130;3;32;paragrafo 81;C40820;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29131;3;30;paragrafo 81;S31307;Servicio Basico intermunicipal.  por cada hora adicional o fracción de espera mayor de 30 minutos se pagará un cuarenta por ciento (40%) sobre la tarifa en donde se originó el traslado. correspondiente al traslado simple en Barranquilla. Bucaramanga. Cali. Medellin.;valor
29132;3;30;paragrafo 81;S31308;Servicio Basico intermunicipal.  por cada hora adicional o fracción de espera mayor de 30 minutos se pagará un cuarenta por ciento (40%) sobre la tarifa en donde se originó el traslado. correspondiente al traslado simple en Barranquilla. Bucaramanga. Cali. Medellin.;valor
29133;3;30;paragrafo 81;S32307;Servicio Intermedio intermunicipal.  por cada hora adicional o fracción de espera mayor de 30 minutos se pagará un cuarenta por ciento (40%) sobre la tarifa en donde se originó el traslado. correspondiente al traslado simple en Barranquilla. Bucaramanga. Cali. Medellin.;valor
29134;3;30;paragrafo 81;S32308;Servicio Intermediointermunicipal.  por cada hora adicional o fracción de espera mayor de 30 minutos se pagará un cuarenta por ciento (40%) sobre la tarifa en donde se originó el traslado. correspondiente al traslado simple en Barranquilla. Bucaramanga. Cali. Medellin.;valor
29135;3;30;paragrafo 81;S33307;Servicio Medicalizado intermunicipal.  por cada hora adicional o fracción de espera mayor de 30 minutos se pagará un cuarenta por ciento (40%) sobre la tarifa en donde se originó el traslado. correspondiente al traslado simple en Barranquilla. Bucaramanga. Cali. Medellin.;valor
29136;3;30;paragrafo 81;S33308;Servicio Medicalizado intermunicipal.  por cada hora adicional o fracción de espera mayor de 30 minutos se pagará un cuarenta por ciento (40%) sobre la tarifa en donde se originó el traslado. correspondiente al traslado simple en Barranquilla. Bucaramanga. Cali. Medellin.;valor
29137;3;30;paragrafo 81;S33507;Servicio Medicalizado Neonatal intermunicipal.  por cada hora adicional o fracción de espera mayor de 30 minutos se pagará un cuarenta por ciento (40%) sobre la tarifa en donde se originó el traslado. correspondiente al traslado simple en Barranquilla. Bucaramanga. Cali. Medellin.;valor
29138;3;30;paragrafo 81;S33508;Servicio Medicalizado Neonatal intermunicipal.  por cada hora adicional o fracción de espera mayor de 30 minutos se pagará un cuarenta por ciento (40%) sobre la tarifa en donde se originó el traslado. correspondiente al traslado simple en Barranquilla. Bucaramanga. Cali. Medellin.;valor
29139;3;30;paragrafo 82;S31307;Servicio Basico intermunicipal.  por cada hora adicional o fracción de espera mayor de 30 minutos se pagará un cuarenta por ciento (40%) sobre la tarifa en donde se originó el traslado. correspondiente al traslado simple en Otros Municipios.;valor
29140;3;30;paragrafo 82;S31308;Servicio Basico intermunicipal.  por cada hora adicional o fracción de espera mayor de 30 minutos se pagará un cuarenta por ciento (40%) sobre la tarifa en donde se originó el traslado. correspondiente al traslado simple en Otros Municipios.;valor
29141;3;30;paragrafo 82;S32307;Servicio Intermedio intermunicipal.  por cada hora adicional o fracción de espera mayor de 30 minutos se pagará un cuarenta por ciento (40%) sobre la tarifa en donde se originó el traslado. correspondiente al traslado simple en Otros Municipios.;valor
29142;3;30;paragrafo 82;S32308;Servicio Intermediointermunicipal.  por cada hora adicional o fracción de espera mayor de 30 minutos se pagará un cuarenta por ciento (40%) sobre la tarifa en donde se originó el traslado. correspondiente al traslado simple en Otros Municipios.;valor
29143;3;30;paragrafo 82;S33307;Servicio Medicalizado intermunicipal.  por cada hora adicional o fracción de espera mayor de 30 minutos se pagará un cuarenta por ciento (40%) sobre la tarifa en donde se originó el traslado. correspondiente al traslado simple en Otros Municipios.;valor
29144;3;30;paragrafo 82;S33308;Servicio Medicalizado intermunicipal.  por cada hora adicional o fracción de espera mayor de 30 minutos se pagará un cuarenta por ciento (40%) sobre la tarifa en donde se originó el traslado. correspondiente al traslado simple en Otros Municipios.;valor
29145;3;30;paragrafo 82;S33507;Servicio Medicalizado Neonatal intermunicipal.  por cada hora adicional o fracción de espera mayor de 30 minutos se pagará un cuarenta por ciento (40%) sobre la tarifa en donde se originó el traslado. correspondiente al traslado simple en Otros Municipios.;valor
29146;3;30;paragrafo 82;S33508;Servicio Medicalizado Neonatal intermunicipal.  por cada hora adicional o fracción de espera mayor de 30 minutos se pagará un cuarenta por ciento (40%) sobre la tarifa en donde se originó el traslado. correspondiente al traslado simple en Otros Municipios.;valor
29147;3;30;paragrafo 9;S31301;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29148;3;30;paragrafo 9;S31302;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29149;3;30;paragrafo 9;S31303;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29150;3;30;paragrafo 9;S31304;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29151;3;30;paragrafo 9;S31305;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29152;3;30;paragrafo 9;S31306;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29153;3;30;paragrafo 9;S31307;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29154;3;30;paragrafo 9;S31308;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29155;3;30;paragrafo 9;S32301;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29156;3;30;paragrafo 9;S32302;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29157;3;30;paragrafo 9;S32303;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29158;3;30;paragrafo 9;S32304;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29159;3;30;paragrafo 9;S32305;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29160;3;30;paragrafo 9;S32306;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29161;3;30;paragrafo 9;S32307;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29162;3;30;paragrafo 9;S32308;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29163;3;30;paragrafo 9;S33301;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29164;3;30;paragrafo 9;S33302;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29165;3;30;paragrafo 9;S33303;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29166;3;30;paragrafo 9;S33304;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29167;3;30;paragrafo 9;S33305;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29168;3;30;paragrafo 9;S33306;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29169;3;30;paragrafo 9;S33307;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29170;3;30;paragrafo 9;S33308;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29171;3;30;paragrafo 9;S33501;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29172;3;30;paragrafo 9;S33502;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29173;3;30;paragrafo 9;S33503;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29174;3;30;paragrafo 9;S33504;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29175;3;30;paragrafo 9;S33505;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29176;3;30;paragrafo 9;S33506;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29177;3;30;paragrafo 9;S33507;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29178;3;30;paragrafo 9;S33508;Unidad movil que efectúa el traslado simultáneo de  varios pacientes. por cada uno de ellos se pagará el sesenta por ciento (60%) de la tarifa establecida.;valor
29179;4;1;aplica 1;1101;Procedimiento No aplica para la Edad o Sexo.;edad
29180;4;1;aplica 1;1102;Procedimiento No aplica para la Edad o Sexo.;edad
